year,n_firms,n_emp,payroll,revenue,NAICS2017,state,payroll_per_emp,ai_firms_did_not_use,ai_firms_tested_but_did_not_use_in_production_or_service,ai_firms_low_use,ai_firms_moderate_use,ai_firms_high_use,ai_firms_dont_know,ai_firms_any_use,ai_firms_total,ai_adoption_rate,high_ai
2021,141957,2323871,155920325,0,00,08,67.09508617302768,108747,704,2435,1701,582,5557,4718,124444,0.037912635402269294,High AI adoption
2021,947,17462,1988377,0,21,08,113.8688008246478,637,0,0,0,0,30,0,667,0,High AI adoption
2021,223,9099,1078154,0,22,08,118.49148258050336,79,0,0,0,0,0,0,79,0,High AI adoption
2021,19697,191737,13952735,0,23,08,72.77017477064938,15988,0,0,0,0,485,0,16473,0,High AI adoption
2021,5874,97127,8987115,0,42,08,92.52952320158144,5237,18,54,70,0,132,124,5635,0.022005323868677908,High AI adoption
2021,2399,84989,10855473,0,51,08,127.72797656167269,1457,67,59,43,58,106,160,1950,0.08205128205128205,High AI adoption
2021,5985,125983,12660212,0,52,08,100.49143138359938,4464,22,124,21,0,368,145,5144,0.028188180404354588,High AI adoption
2021,12607,49445,3093600,0,53,08,62.56648801698857,8996,0,476,232,0,410,708,10822,0.06542228793199038,High AI adoption
2021,25849,223157,24277806,0,54,08,108.79249138498905,20227,389,724,539,152,717,1415,24163,0.058560609195877994,High AI adoption
2021,630,51833,6532232,0,55,08,126.02457893619895,443,0,31,0,0,92,31,597,0.051926298157453935,High AI adoption
2021,8940,266597,16538572,0,56,08,62.03585186630007,5801,0,0,0,0,228,0,6029,0,High AI adoption
2021,2313,45316,2046567,0,61,08,45.162128166651954,1227,0,0,0,0,0,0,1227,0,High AI adoption
2021,14475,316774,18175525,0,62,08,57.37694697165803,10267,0,0,0,0,462,0,10729,0,High AI adoption
2021,3278,49525,2409363,0,71,08,48.64942958101969,2285,0,0,0,0,0,0,2285,0,High AI adoption
2021,10780,247287,6929227,0,72,08,28.020991803046662,7805,0,0,0,0,1235,0,9040,0,High AI adoption
2021,8944,51534,2255514,0,81,08,43.767493305390616,6286,0,0,0,0,580,0,6866,0,High AI adoption
2021,207,416,13956,0,99,08,33.54807692307692,212,0,0,0,0,0,0,212,0,High AI adoption
2021,66654,1383765,99439009,0,00,09,71.86119680726135,50013,226,873,389,224,3691,1486,56902,0.026115075041299077,High AI adoption
2021,32,494,33964,0,21,09,68.75303643724696,0,0,0,0,0,0,0,0,NA,NA
2021,42,7512,1016135,0,22,09,135.26823748668798,21,0,0,0,0,0,0,21,0,High AI adoption
2021,7242,43672,3411022,0,23,09,78.10546803443854,5773,0,0,0,0,0,0,5773,0,High AI adoption
2021,3040,70658,6369339,0,42,09,90.14321095983469,2693,0,36,76,0,114,112,3031,0.03695150115473441,High AI adoption
2021,911,40367,4781188,0,51,09,118.44298560705526,727,0,0,0,0,72,0,799,0,High AI adoption
2021,3482,105938,16127456,0,52,09,152.23485434877003,2194,0,103,17,0,381,120,2815,0.04262877442273535,High AI adoption
2021,2861,21504,1331433,0,53,09,61.915597098214285,1546,0,0,0,0,0,0,1546,0,High AI adoption
2021,8233,108746,11521972,0,54,09,105.95306494031965,6516,0,258,96,0,315,354,7539,0.0469558296856347,High AI adoption
2021,417,34387,5137956,0,55,09,149.4156512635589,177,0,16,0,0,36,16,245,0.0653061224489796,High AI adoption
2021,4814,81013,4836821,0,56,09,59.70425734141434,3627,0,0,0,0,199,0,3826,0,High AI adoption
2021,1179,65438,3725846,0,61,09,56.93703964057581,967,0,0,0,0,0,0,967,0,High AI adoption
2021,7028,258138,14477788,0,62,09,56.085458165787294,5465,0,0,0,0,493,0,5958,0,High AI adoption
2021,1574,19236,800883,0,71,09,41.63459139114161,941,0,0,0,0,0,0,941,0,High AI adoption
2021,7551,127600,3441206,0,72,09,26.96869905956113,5372,0,0,0,0,361,0,5733,0,High AI adoption
2021,5469,28950,979596,0,81,09,33.83751295336788,4732,0,0,0,0,321,0,5053,0,High AI adoption
2021,85,134,6067,0,99,09,45.276119402985074,0,0,0,0,0,0,0,0,NA,NA
2021,22249,398657,26331355,0,00,10,66.05015088158493,12857,152,652,254,141,1049,1047,16152,0.06482169390787519,High AI adoption
2021,5,9,755,0,11,10,83.88888888888889,0,0,0,0,0,0,0,0,NA,NA
2021,26,370,36040,0,21,10,97.4054054054054,0,0,0,0,0,0,0,0,NA,NA
2021,38,2513,313438,0,22,10,124.72662156784719,0,0,0,0,0,0,0,0,NA,NA
2021,2599,30597,2267387,0,23,10,74.10487956335588,1826,0,0,0,0,0,0,1826,0,High AI adoption
2021,2017,62627,4179199,0,62,10,66.731585418429745,1178,0,0,0,0,0,0,1178,0,High AI adoption
2021,1093,18127,2015442,0,42,10,111.1845313620566,742,0,17,0,0,45,17,821,0.020706455542021926,High AI adoption
2021,598,5994,624722,0,51,10,104.22455789122456,131,0,0,0,0,26,0,157,0,High AI adoption
2021,1158,40115,4375654,0,52,10,109.07775146453945,634,0,88,0,0,134,88,944,0.09322033898305085,High AI adoption
2021,1032,5544,302428,0,53,10,54.55050505050505,929,0,0,0,0,0,0,929,0,High AI adoption
2021,3563,33175,3779531,0,54,10,113.92708364732479,1916,66,96,66,0,167,162,2473,0.06550748079255965,High AI adoption
2021,641,6591,729822,0,55,10,110.73008648156578,278,0,16,0,0,89,16,399,0.040100250626566414,High AI adoption
2021,1638,30669,1749938,0,56,10,57.05885421761388,580,0,0,0,0,0,0,580,0,High AI adoption
2021,315,5785,254873,0,61,10,44.057562662057045,0,0,0,0,0,0,0,0,NA,NA
2021,601,7028,228270,0,71,10,32.4800796812749,0,0,0,0,0,0,0,0,NA,NA
2021,1893,38798,887826,0,72,10,22.88329295324501,1234,0,0,0,0,0,0,1234,0,High AI adoption
2021,1008,7694,210371,0,81,10,27.34221471276319,873,0,0,0,0,0,0,873,0,High AI adoption
2021,195,223,15433,0,99,10,69.20627802690584,0,0,0,0,0,0,0,0,NA,NA
2021,15601,415677,41701995,0,00,11,100.32307536861553,7671,109,480,256,66,918,802,10302,0.07784896136672491,High AI adoption
2021,37,2005,313799,0,22,11,156.50822942643393,14,0,0,0,0,0,0,14,0,High AI adoption
2021,413,18887,987276,0,23,11,52.27278021919839,411,0,0,0,0,0,0,411,0,High AI adoption
2021,293,2519,304507,0,42,11,120.88408098451767,138,0,0,0,0,24,0,162,0,High AI adoption
2021,594,25194,3698717,0,51,11,146.80943875525918,205,0,0,0,0,42,0,247,0,High AI adoption
2021,792,23409,3883924,0,52,11,165.91584433337604,209,0,0,0,0,80,0,289,0,High AI adoption
2021,419,28943,3315744,0,22,12,114.5611719586774,0,0,0,0,0,0,0,0,NA,NA
2021,889,8526,961112,0,53,11,112.72718742669481,373,0,0,0,0,0,0,373,0,High AI adoption
2021,4979,114205,17272759,0,54,11,151.2434569414649,2914,72,224,211,0,213,435,4069,0.10690587367903662,High AI adoption
2021,146,9651,1192661,0,55,11,123.5790073567506,28,0,19,0,0,26,19,92,0.20652173913043478,High AI adoption
2021,889,24140,1558914,0,56,11,64.57804473902237,391,0,0,0,0,0,0,391,0,High AI adoption
2021,613,51233,3352781,0,61,11,65.44182460523491,0,0,0,0,0,0,0,0,NA,NA
2021,1626,60493,4635921,0,62,11,76.63566032433505,575,0,0,0,0,0,0,575,0,High AI adoption
2021,413,5003,670375,0,71,11,133.99460323805715,193,0,0,0,0,0,0,193,0,High AI adoption
2021,2167,43466,1609830,0,72,11,37.03653430267335,1232,0,0,0,0,0,0,1232,0,High AI adoption
2021,561,4280,141812,0,81,11,33.13364485981308,341,0,0,0,0,0,0,341,0,High AI adoption
2021,26,49,1408,0,99,11,28.73469387755102,0,0,0,0,0,0,0,0,NA,NA
2021,487455,8610845,476615817,0,00,12,55.35064410054994,321459,1788,5691,4450,2032,17563,12173,365156,0.03333643702965308,High AI adoption
2021,1443,19310,546609,0,11,12,28.30704298291041,890,0,0,0,0,0,0,890,0,High AI adoption
2021,63009,521182,30608448,0,23,12,58.728904682049645,38178,0,225,0,0,1786,225,40414,0.005567377641411392,High AI adoption
2021,26347,324618,23252074,0,42,12,71.62903474237412,20935,46,328,117,0,1054,445,22925,0.01941112322791712,High AI adoption
2021,5904,160789,16337041,0,51,12,101.60546430415016,3767,169,103,97,77,251,277,4741,0.058426492301202275,High AI adoption
2021,21995,410038,41466050,0,52,12,101.12733453972558,12841,102,374,321,0,809,695,15142,0.04589882446176199,High AI adoption
2021,36367,185316,10456991,0,53,12,56.427890737982686,21787,136,481,402,0,1804,883,25493,0.03463695916526105,High AI adoption
2021,82997,572360,46171172,0,54,12,80.66806205884409,53419,969,1822,1077,578,2333,3477,63675,0.05460541813898705,High AI adoption
2021,1632,158315,15690564,0,55,12,99.10977481603133,1128,24,41,0,0,101,41,1335,0.030711610486891385,High AI adoption
2021,38114,1937890,109621697,0,56,12,56.56755388592748,26387,0,396,244,0,1164,640,28831,0.02219832818840831,High AI adoption
2021,7105,155967,7158634,0,61,12,45.898388761725236,4224,0,0,0,0,160,0,4384,0,High AI adoption
2021,52230,1063480,59571272,0,62,12,56.015413547974575,35337,0,454,556,425,1981,1435,40188,0.03570717627152384,High AI adoption
2021,9196,203073,7189599,0,71,12,35.40401235023858,5487,0,0,0,0,0,0,5487,0,High AI adoption
2021,33516,960453,23994609,0,72,12,24.982595712648095,23178,0,219,0,0,1369,219,24985,0.008765259155493296,High AI adoption
2021,30375,149725,5491270,0,81,12,36.67570546001002,22588,0,0,0,0,1201,0,23789,0,High AI adoption
2021,187831,3863657,227479942,0,00,13,58.87684698719374,125351,810,2672,1535,673,9563,4880,145484,0.033543207500481155,High AI adoption
2021,100,4668,339776,0,21,13,72.78834618680376,56,0,0,0,0,0,0,56,0,High AI adoption
2021,144,20203,2227286,0,22,13,110.24531010246002,63,0,0,0,0,0,0,63,0,High AI adoption
2021,20745,204510,13604237,0,23,13,66.52113344090753,14722,0,94,0,0,883,94,15793,0.005952004052428291,High AI adoption
2021,10020,191652,14883625,0,42,13,77.65963830275707,8453,70,141,86,0,635,227,9612,0.02361631294215564,High AI adoption
2021,2955,109516,12063095,0,51,13,110.14915628766573,1643,31,134,50,33,202,217,2310,0.09393939393939393,High AI adoption
2021,8217,191397,19439734,0,52,13,101.56760032811381,5714,94,225,199,0,428,424,7084,0.059853190287972896,High AI adoption
2021,10936,75601,6375249,0,53,13,84.3275750320763,6488,0,0,0,0,223,0,6711,0,High AI adoption
2021,29541,287803,26678556,0,54,13,92.69728251616557,19420,261,615,358,0,1573,973,23200,0.04193965517241379,High AI adoption
2021,1153,129594,15142300,0,55,13,116.84414401901323,445,0,41,16,0,91,57,650,0.0876923076923077,High AI adoption
2021,12405,392306,18359042,0,56,13,46.7977599119055,7893,0,220,59,0,365,279,8816,0.0316470054446461,High AI adoption
2021,3013,79251,3819759,0,61,13,48.19824355528637,1806,0,0,0,0,0,0,1806,0,High AI adoption
2021,19278,500348,29020932,0,62,13,58.00149495950818,12847,0,256,0,0,1331,256,14690,0.017426820966643976,High AI adoption
2021,3376,52615,2097123,0,71,13,39.857892236054354,2119,0,0,0,0,0,0,2119,0,High AI adoption
2021,17618,429461,9141373,0,72,13,21.285688339569834,11101,0,0,0,0,1300,0,12401,0,High AI adoption
2021,12623,68197,2610403,0,81,13,38.27738756836811,8729,0,0,0,0,496,0,9225,0,High AI adoption
2021,469,568,29769,0,99,13,52.41021126760563,180,0,0,0,0,0,0,180,0,High AI adoption
2021,23620,485053,25368475,0,00,15,52.30041871712988,16849,72,535,185,0,1444,720,19805,0.036354455945468316,High AI adoption
2021,5,91,7149,0,21,15,78.56043956043956,0,0,0,0,0,0,0,0,NA,NA
2021,65,3476,382019,0,22,15,109.90189873417721,0,0,0,0,0,0,0,0,NA,NA
2021,2525,29594,2296881,0,23,15,77.61306345880922,2204,0,0,0,0,277,0,2481,0,High AI adoption
2021,1254,14747,895611,0,42,15,60.731742049230355,1262,0,14,0,0,124,14,1414,0.009900990099009901,High AI adoption
2021,483,2124,94015,0,11,16,44.263182674199626,0,0,0,0,0,0,0,0,NA,NA
2021,292,5883,462287,0,51,15,78.58014618391977,177,0,0,0,0,24,0,201,0,High AI adoption
2021,737,16167,1387581,0,52,15,85.82798292818705,542,0,0,0,0,0,0,542,0,High AI adoption
2021,1853,14866,831551,0,53,15,55.93643212700121,1226,0,0,0,0,0,0,1226,0,High AI adoption
2021,3080,23367,2054412,0,54,15,87.91937347541405,2098,0,125,62,0,77,187,2549,0.07336210278540604,High AI adoption
2021,180,7048,677515,0,55,15,96.12868898978434,151,0,0,0,0,0,0,151,0,High AI adoption
2021,1783,59568,2875795,0,56,15,48.2775147730325,759,0,0,0,0,98,0,857,0,High AI adoption
2021,433,14373,754681,0,61,15,52.506853127391636,0,0,0,0,0,0,0,0,NA,NA
2021,3036,73931,4639845,0,62,15,62.75912675332405,1930,0,0,0,0,0,0,1930,0,High AI adoption
2021,423,5329,206769,0,71,15,38.80071307937699,0,0,0,0,0,0,0,0,NA,NA
2021,3303,114739,3488400,0,72,15,30.40291444059997,2017,0,0,0,0,98,0,2115,0,High AI adoption
2021,1063,8455,303071,0,81,15,35.84518036664696,755,0,0,0,0,0,0,755,0,High AI adoption
2021,35,86,3016,0,99,15,35.06976744186046,0,0,0,0,0,0,0,0,NA,NA
2021,44314,653347,31841132,0,00,16,48.73540706546445,32450,143,462,283,87,2062,832,36319,0.02290811971695256,High AI adoption
2021,98,1814,135081,0,21,16,74.46582138919514,41,0,0,0,0,0,0,41,0,High AI adoption
2021,107,3484,359417,0,22,16,103.1621699196326,69,0,0,0,0,0,0,69,0,High AI adoption
2021,9184,51917,2774773,0,23,16,53.44632779243793,5701,0,0,0,0,0,0,5701,0,High AI adoption
2021,1640,34088,2405378,0,42,16,70.56377610889463,1270,0,42,0,0,108,42,1462,0.028727770177838577,High AI adoption
2021,550,15224,1370495,0,51,16,90.02200472937467,430,0,0,0,0,42,0,472,0,High AI adoption
2021,1406,19512,1545527,0,52,16,79.20905084050841,921,0,52,0,0,79,52,1104,0.04710144927536232,High AI adoption
2021,3464,12709,539498,0,53,16,42.45007475017704,2121,0,0,0,0,0,0,2121,0,High AI adoption
2021,4946,41181,2882645,0,54,16,69.99939292392122,3590,0,117,28,0,261,145,4141,0.035015696691620385,High AI adoption
2021,226,7790,849381,0,55,16,109.03478818998717,0,0,0,0,0,20,0,20,0,High AI adoption
2021,2692,40253,1826019,0,56,16,45.36355054281668,1997,0,0,0,0,165,0,2162,0,High AI adoption
2021,582,14984,388718,0,61,16,25.9422050186866,0,0,0,0,0,0,0,0,NA,NA
2021,5288,106492,5107066,0,62,16,47.957273785824285,3762,0,0,0,0,0,0,3762,0,High AI adoption
2021,885,9458,205868,0,71,16,21.766546838655106,721,0,0,0,0,0,0,721,0,High AI adoption
2021,3308,81689,1528629,0,72,16,18.712788747566993,2697,0,0,0,0,111,0,2808,0,High AI adoption
2021,2078,20506,782487,0,81,16,38.15892909392373,2082,0,0,0,0,0,0,2082,0,High AI adoption
2021,126,358,12122,0,99,16,33.86033519553072,169,0,0,0,0,0,0,169,0,High AI adoption
2021,244015,5088833,343847862,0,00,17,67.56909924141743,186978,1109,3244,2162,897,13471,6303,214164,0.029430716647055526,High AI adoption
2021,496,2117,114268,0,11,17,53.97638167217761,0,0,0,0,0,0,0,0,NA,NA
2021,341,4878,418142,0,21,17,85.719967199672,390,0,0,0,0,0,0,390,0,High AI adoption
2021,229,28455,3591332,0,22,17,126.2109295378668,59,0,0,0,0,0,0,59,0,High AI adoption
2021,28994,200383,15973919,0,23,17,79.71693706551953,24188,0,0,0,0,1286,0,25474,0,High AI adoption
2021,13483,305412,27638956,0,42,17,90.49728235956675,11016,27,68,117,0,1055,185,12468,0.014837985242220084,High AI adoption
2021,3278,108359,12926986,0,51,17,119.29776022296257,2097,35,136,57,54,249,247,2875,0.08591304347826087,High AI adoption
2021,11188,360568,43189717,0,52,17,119.78244602959775,8952,108,246,158,0,756,404,10624,0.03802710843373494,High AI adoption
2021,11387,79684,5414782,0,53,17,67.95319010089855,6470,0,0,0,0,0,0,6470,0,High AI adoption
2021,35643,407211,45886733,0,54,17,112.68539651433778,27071,339,829,507,180,1534,1516,31976,0.04741055791843883,High AI adoption
2021,1188,206531,26090680,0,55,17,126.32815412698336,849,0,40,22,0,171,62,1144,0.05419580419580419,High AI adoption
2021,13969,447068,22044355,0,56,17,49.308729320819204,11514,67,19,101,0,770,120,12591,0.009530617107457708,High AI adoption
2021,4364,172497,8904046,0,61,17,51.61855568502641,2041,0,0,0,0,0,0,2041,0,High AI adoption
2021,25200,750898,40119195,0,62,17,53.42828852920103,19463,0,347,0,0,949,347,21106,0.016440822514924666,High AI adoption
2021,4517,61735,2926867,0,71,17,47.41017251154126,3400,0,0,0,0,104,0,3504,0,High AI adoption
2021,21256,419492,10644786,0,72,17,25.37542074699875,16514,0,0,0,0,1616,0,18130,0,High AI adoption
2021,18777,106165,4441164,0,81,17,41.83265671360618,14527,0,0,0,0,890,0,15417,0,High AI adoption
2021,839,1807,42169,0,99,17,23.336469286109573,1228,0,0,0,0,0,0,1228,0,High AI adoption
2021,103826,2671255,143161424,0,00,18,53.59331999378569,85833,267,1946,690,187,5191,2823,96937,0.029122007076761196,High AI adoption
2021,332,1403,52604,0,11,18,37.49394155381326,0,0,0,0,0,0,0,0,NA,NA
2021,139,4519,352502,0,21,18,78.00442575791104,85,0,0,0,0,0,0,85,0,High AI adoption
2021,184,15494,1545168,0,22,18,99.72686201110108,39,0,0,0,0,0,0,39,0,High AI adoption
2021,13436,118402,7694365,0,23,18,64.98509315721019,11169,0,0,0,0,465,0,11634,0,High AI adoption
2021,5593,119399,8332902,0,42,18,69.79038350404944,5129,18,166,29,0,463,195,6000,0.0325,High AI adoption
2021,1178,40719,3643479,0,51,18,89.47859721505931,872,0,36,0,0,77,36,1021,0.03525954946131244,High AI adoption
2021,5406,116287,9574576,0,52,18,82.33573830264775,0,13,35,66,0,384,101,599,0.1686143572621035,High AI adoption
2021,5523,38405,1760906,0,53,18,45.85095690665278,4401,0,0,0,0,305,0,4706,0,High AI adoption
2021,12218,155955,15060047,0,54,18,96.56661857587125,9255,112,521,156,0,325,677,11046,0.06128915444504798,High AI adoption
2021,6251,224688,8582341,0,56,18,38.19670387381613,5459,0,238,0,0,342,238,6277,0.03791620200732834,High AI adoption
2021,1527,63892,2255308,0,61,18,35.298754147624116,753,0,0,0,0,0,0,753,0,High AI adoption
2021,9761,396012,21228866,0,62,18,53.606623031625304,7402,0,0,0,0,445,0,7847,0,High AI adoption
2021,1979,29368,1121246,0,71,18,38.17917461182239,1690,0,0,0,0,0,0,1690,0,High AI adoption
2021,9946,262737,5212014,0,72,18,19.837381107343084,7678,0,0,0,0,738,0,8416,0,High AI adoption
2021,7061,51286,2077382,0,81,18,40.505830051086065,6704,0,0,0,0,432,0,7136,0,High AI adoption
2021,218,390,8462,0,99,18,21.6974358974359,314,0,0,0,0,0,0,314,0,High AI adoption
2021,59355,1384587,71410760,0,00,19,51.57549507542682,51303,144,969,573,308,3159,1850,58306,0.03172915308887593,High AI adoption
2021,513,2213,103999,0,11,19,46.99457749661094,587,0,0,0,0,0,0,587,0,High AI adoption
2021,81,6839,725975,0,22,19,106.15221523614564,0,0,0,0,0,0,0,0,NA,NA
2021,8342,73290,5390318,0,23,19,73.54779642516033,7339,0,0,0,0,111,0,7450,0,High AI adoption
2021,3318,74277,4712049,0,42,19,63.438870713679876,2780,0,88,0,0,311,88,3267,0.026936026936026935,High AI adoption
2021,966,31420,1875675,0,51,19,59.69684914067473,597,0,0,0,0,43,0,640,0,High AI adoption
2021,3560,96204,8912069,0,52,19,92.63719803750364,3138,13,82,0,0,291,82,3606,0.02273987798114254,High AI adoption
2021,3395,14931,640077,0,53,19,42.86899738798473,2301,0,0,0,0,0,0,2301,0,High AI adoption
2021,5732,55318,4251568,0,54,19,76.85686395025128,5113,39,190,114,0,0,304,5760,0.05277777777777778,High AI adoption
2021,3395,105796,3984404,0,56,19,37.661197020681314,2242,0,0,0,0,62,0,2304,0,High AI adoption
2021,657,32264,1056472,0,61,19,32.744606992313415,543,0,0,0,0,0,0,543,0,High AI adoption
2021,5984,189122,9776636,0,62,19,51.6948636329988,4510,0,0,0,0,0,0,4510,0,High AI adoption
2021,5510,110495,1993948,0,72,19,18.045594823295172,4355,0,0,0,0,0,0,4355,0,High AI adoption
2021,4088,23897,845430,0,81,19,35.37808093066075,4206,0,0,0,0,0,0,4206,0,High AI adoption
2021,496,859,13188,0,99,19,15.352735739231665,1057,0,0,0,0,0,0,1057,0,High AI adoption
2021,53383,1118524,58273101,0,00,20,52.09821246571374,45364,180,826,632,187,2719,1645,51553,0.031908909277830584,High AI adoption
2021,727,5484,326179,0,21,20,59.47830051057622,0,0,0,0,0,0,0,0,NA,NA
2021,73,6912,757764,0,22,20,109.63020833333333,28,0,0,0,0,0,0,28,0,High AI adoption
2021,7105,81589,4473100,0,23,20,54.824792557820295,5738,0,0,0,0,0,0,5738,0,High AI adoption
2021,2973,63739,4470784,0,42,20,70.14204803966174,2496,0,49,19,0,207,68,2839,0.023952095808383235,High AI adoption
2021,639,19324,1630042,0,51,20,84.35323949492859,459,0,0,0,0,31,0,490,0,High AI adoption
2021,3591,62057,5190171,0,52,20,83.63554474112509,2683,13,66,136,0,350,202,3450,0.058550724637681156,High AI adoption
2021,2634,11132,613289,0,53,20,55.092436219906574,2735,0,0,0,0,0,0,2735,0,High AI adoption
2021,6443,68394,5489889,0,54,20,80.26857619089394,5372,82,99,43,0,391,142,6129,0.02316854299233154,High AI adoption
2021,521,26246,2852382,0,55,20,108.67873199725672,304,0,21,0,0,33,21,379,0.055408970976253295,High AI adoption
2021,3013,96382,4000344,0,56,20,41.505094312215974,3136,0,0,0,0,212,0,3348,0,High AI adoption
2021,668,21769,763840,0,61,20,35.08842849924204,261,0,0,0,0,0,0,261,0,High AI adoption
2021,5723,151671,7555021,0,62,20,49.81190207752306,4471,0,0,0,0,256,0,4727,0,High AI adoption
2021,1069,11083,262519,0,71,20,23.686637192096004,790,0,0,0,0,0,0,790,0,High AI adoption
2021,3867,109677,1919415,0,72,20,17.500615443529636,3021,0,0,0,0,412,0,3433,0,High AI adoption
2021,4167,23440,892821,0,81,20,38.08963310580205,2978,0,0,0,0,0,0,2978,0,High AI adoption
2021,333,597,10868,0,99,20,18.20435510887772,408,0,0,0,0,0,0,408,0,High AI adoption
2021,62011,1646744,82069006,0,00,21,49.83713679843376,51659,221,869,614,174,3237,1657,58431,0.028358234498810562,High AI adoption
2021,215,6450,473524,0,21,21,73.41457364341085,322,0,0,0,0,0,0,322,0,High AI adoption
2021,77,7944,802592,0,22,21,101.03121852970796,43,0,0,0,0,0,0,43,0,High AI adoption
2021,7510,103571,6027035,0,23,21,58.19230286470151,5109,0,0,0,0,0,0,5109,0,High AI adoption
2021,2931,56541,3713885,0,42,21,65.68481279071824,3064,16,29,21,0,181,50,3361,0.01487652484379649,High AI adoption
2021,799,26815,1455325,0,51,21,54.272795077382064,569,0,26,0,0,53,26,674,0.03857566765578635,High AI adoption
2021,3050,78980,6449728,0,52,21,81.66280070904027,2546,0,30,0,0,132,30,2738,0.01095690284879474,High AI adoption
2021,3498,24484,1178550,0,53,21,48.135517072373794,2372,0,0,0,0,192,0,2564,0,High AI adoption
2021,7230,68918,4497343,0,54,21,65.25643518384166,6197,69,210,75,0,450,285,7286,0.039116113093604174,High AI adoption
2021,3342,112992,3876012,0,56,21,34.30341971112999,2553,0,0,0,0,0,0,2553,0,High AI adoption
2021,567,23918,821377,0,61,21,34.34137469688101,603,0,0,0,0,0,0,603,0,High AI adoption
2021,7623,251242,13713924,0,62,21,54.58452010412272,5550,0,0,0,0,308,0,5858,0,High AI adoption
2021,1225,14136,422942,0,71,21,29.919496321448783,1234,0,0,0,0,0,0,1234,0,High AI adoption
2021,5344,164241,3131665,0,72,21,19.06749837129584,4468,0,0,0,0,373,0,4841,0,High AI adoption
2021,3914,26748,1042226,0,81,21,38.96463286974727,4026,0,0,0,0,372,0,4398,0,High AI adoption
2021,135,235,5194,0,99,21,22.102127659574467,180,0,0,0,0,0,0,180,0,High AI adoption
2021,77729,1530216,80592808,0,00,22,52.667602482263945,55448,294,884,625,144,3212,1653,62260,0.026549951814969483,High AI adoption
2021,470,4435,179656,0,11,22,40.5086809470124,436,0,0,0,0,0,0,436,0,High AI adoption
2021,1011,24576,2305653,0,21,22,93.8172607421875,954,0,0,0,0,24,0,978,0,High AI adoption
2021,204,11300,1200892,0,22,22,106.27362831858407,59,0,0,0,0,0,0,59,0,High AI adoption
2021,9095,125243,7677439,0,23,22,61.30034413100932,5085,0,0,0,0,336,0,5421,0,High AI adoption
2021,3804,83666,5117035,0,42,22,61.16026820930844,0,18,98,0,0,266,98,480,0.20416666666666666,High AI adoption
2021,740,16206,1100383,0,51,22,67.8997284956189,469,0,0,0,0,53,0,522,0,High AI adoption
2021,3326,58547,4254293,0,52,22,72.66457717731053,2534,0,62,85,0,122,147,2950,0.04983050847457627,High AI adoption
2021,4339,34994,1865722,0,53,22,53.31548265416929,2976,0,0,0,0,330,0,3306,0,High AI adoption
2021,11009,102677,7868172,0,54,22,76.63032616847006,7897,80,169,0,0,304,169,8619,0.0196078431372549,High AI adoption
2021,448,22942,2296735,0,55,22,100.11049603347573,0,0,22,0,0,28,22,72,0.3055555555555556,High AI adoption
2021,4104,78863,3477244,0,56,22,44.09221054233291,2788,0,0,0,0,104,0,2892,0,High AI adoption
2021,1171,45824,1974475,0,61,22,43.08822887569833,459,0,0,0,0,0,0,459,0,High AI adoption
2021,9973,283176,15072386,0,62,22,53.2262126733904,6579,0,0,0,0,429,0,7008,0,High AI adoption
2021,1457,26325,1039472,0,71,22,39.48611585944919,979,0,0,0,0,0,0,979,0,High AI adoption
2021,7663,190598,4245969,0,72,22,22.27709105027335,5531,0,0,0,0,328,0,5859,0,High AI adoption
2021,4615,32701,1394751,0,81,22,42.65163144857956,3568,0,0,0,0,132,0,3700,0,High AI adoption
2021,127,342,7941,0,99,22,23.219298245614034,0,0,0,0,0,0,0,0,NA,NA
2021,32980,497575,26695937,0,00,23,53.65208662010752,23560,77,577,206,0,1111,783,26314,0.029756023409591853,High AI adoption
2021,17,63,4303,0,21,23,68.3015873015873,0,0,0,0,0,0,0,0,NA,NA
2021,41,2400,214148,0,22,23,89.22833333333334,25,0,0,0,0,0,0,25,0,High AI adoption
2021,906,6545,269756,0,71,23,41.215584415584416,0,0,0,0,0,0,0,0,NA,NA
2021,488,8936,617536,0,51,23,69.10653536257834,289,0,0,0,0,38,0,327,0,High AI adoption
2021,715,30862,2582282,0,52,23,83.67189423886981,716,0,15,0,0,22,15,768,0.01953125,High AI adoption
2021,1657,6058,259618,0,53,23,42.85539782106306,1168,0,0,0,0,0,0,1168,0,High AI adoption
2021,3323,27944,2099598,0,54,23,75.13591468651589,2507,0,245,0,0,162,245,3159,0.07755618866729978,High AI adoption
2021,111,10028,1007872,0,55,23,100.50578380534503,34,0,0,0,0,0,0,34,0,High AI adoption
2021,2434,36464,1804471,0,56,23,49.48637011847301,1461,0,0,0,0,0,0,1461,0,High AI adoption
2021,598,17933,714180,0,61,23,39.82490380862098,0,0,0,0,0,0,0,0,NA,NA
2021,3250,106716,5634047,0,62,23,52.79477304246786,1647,0,0,0,0,166,0,1813,0,High AI adoption
2021,3223,36713,1101424,0,72,23,30.000926102470515,2587,0,0,0,0,0,0,2587,0,High AI adoption
2021,1910,9596,393919,0,81,23,41.050333472280116,1283,0,0,0,0,0,0,1283,0,High AI adoption
2021,104579,2202963,143984864,0,00,24,65.3596379058568,79067,607,1447,1093,391,4627,2931,90163,0.03250779144438406,High AI adoption
2021,215,782,33384,0,11,24,42.690537084398976,0,0,0,0,0,0,0,0,NA,NA
