year,state,naics_sector,naics_label,n_emp,n_firms,payroll,revenue,avg_wage,revenue_per_firm
2017,21,52,Finance and Insurance,77499,3078,5132572,44074403,66227.59003341978,14319.169265756986
2017,21,53,Real Estate,17669,3007,693307,5184220,39238.609994906335,1724.0505487196542
2017,21,54,Professional Services,69599,7567,3710743,10307241,53316.03902354919,1362.1304347826087
2017,21,56,Administrative Services,108581,3542,3271741,8167090,30131.80022287509,2305.7848673066064
2017,21,61,Educational Services,27999,789,773794,1710532,27636.48701739348,2167.9746514575413
2017,21,62,Health Care,252580,8397,11313523,29214705,44791.84020904268,3479.183637013219
2017,21,71,Arts and Recreation,22510,1275,541867,2065896,24072.278987116835,1620.310588235294
2017,21,72,Food Services,178652,5745,2664255,9358001,14913.099209636612,1628.8948651000871
2017,21,81,Other Services,30585,4022,912212,3010943,29825.47000163479,748.6183490800597
2017,22,11,Agriculture,4244,656,173402,1339761,40858.15268614515,2042.3185975609756
2017,22,21,Mining,43461,1155,3339538,23035178,76839.87943213456,19943.877056277055
2017,22,22,Utilities,10542,212,975776,8393305,92560.80440144186,39591.061320754714
2017,22,23,Construction,139123,8147,7684711,28041919,55236.81202964283,3441.9932490487295
2017,22,31-33,Manufacturing,118342,2895,8311800,196557055,70235.41937773571,67895.35578583764
2017,22,42,Wholesale Trade,74528,4062,4252390,67713808,57057.61592958351,16670.06597735106
2017,22,44-45,Retail Trade,235084,10349,5995994,64609252,25505.751135764236,6243.042999323606
2017,22,48-49,Transportation,68105,2914,3721990,15531270,54650.759856104545,5329.879890185312
2017,22,51,Information,23702,656,1271179,7794753,53631.71884229179,11882.245426829268
2017,22,52,Finance and Insurance,77476,3992,5025496,27823923,64865.19696422118,6969.920591182365
2017,22,53,Real Estate,27949,3821,1312245,6922608,46951.41149951698,1811.7267730960482
2017,22,54,Professional Services,101981,10952,6672159,16888379,65425.51063433385,1542.0360664718773
2017,22,55,Management,30252,514,2254339,2366315,74518.67645114372,4603.725680933852
2017,22,56,Administrative Services,119732,4102,4168949,9970455,34819.004109177164,2430.632618235007
2017,22,61,Educational Services,46326,1157,1618103,1745720,34928.61460087208,1508.8331892826275
2017,22,62,Health Care,273073,9840,11055117,29621342,40484.108644941094,3010.2989837398372
2017,22,71,Arts and Recreation,24514,1410,845769,2775283,34501.46854858448,1968.285815602837
2017,22,72,Food Services,216188,7322,3852339,14374968,17819.393305826412,1963.2570335973778
2017,22,81,Other Services,37633,4713,1335065,4423009,35475.912098424255,938.4699766603013
2017,23,11,Agriculture,3050,920,151536,805410,49683.934426229505,875.445652173913
2017,23,21,Mining,69,15,4422,26413,64086.95652173913,1760.8666666666666
2017,23,22,Utilities,2193,38,199236,1544184,90850.88919288646,40636.42105263158
2017,23,23,Construction,32016,5102,1652592,6908005,51617.69115442279,1353.9798118384947
2017,23,31-33,Manufacturing,47372,1678,2509557,14572709,52975.534070759095,8684.570321811681
2017,23,42,Wholesale Trade,21237,1421,1335050,20443357,62864.34053774073,14386.598874032372
2017,23,44-45,Retail Trade,84428,4294,2365265,23919977,28015.172691524138,5570.558220773172
2017,23,48-49,Transportation,16970,1158,689788,1854312,40647.495580436065,1601.3056994818653
2017,23,52,Finance and Insurance,28029,930,1940636,12806538,69236.71911234793,13770.470967741936
2017,23,53,Real Estate,7247,1615,283025,1495846,39054.09134814406,926.2204334365325
2017,23,54,Professional Services,23176,3290,1463844,3878086,63162.06420434933,1178.7495440729483
2017,23,55,Management,10453,176,963135,77228,92139.57715488377,438.79545454545456
2017,23,56,Administrative Services,23089,2084,750465,1871989,32503.14002338776,898.2672744721689
2017,23,61,Educational Services,17976,451,606454,1576695,33736.87138406764,3495.9977827051
2017,23,62,Health Care,108726,3070,4719585,11122369,43408.06246895867,3622.9214983713355
2017,23,71,Arts and Recreation,8208,837,189561,665285,23094.66374269006,794.8446833930705
2017,23,72,Food Services,54783,3713,1161878,3874176,21208.732636036726,1043.4085645030973
2017,23,81,Other Services,9691,1982,304799,1059317,31451.759364358684,534.4687184661958
2017,24,11,Agriculture,1293,229,52558,144241,40648.10518174787,629.8733624454148
2017,24,21,Mining,743,30,65175,225544,87718.70794078062,7518.133333333333
2017,24,22,Utilities,10271,76,1286034,9259744,125210.20348554182,121838.73684210527
2017,24,23,Construction,180982,14356,10192417,50344570,56317.29674774287,3506.8661186960157
2017,24,31-33,Manufacturing,107214,2852,6968781,44435300,64998.79679892551,15580.399719495092
2017,24,42,Wholesale Trade,85554,4373,5912962,101239904,69113.7994716787,23151.132860736336
2017,24,44-45,Retail Trade,289760,11060,8163468,83649315,28173.205411374933,7563.229204339964
2017,24,48-49,Transportation,72451,3175,3524338,11055068,48644.43554954383,3481.911181102362
2017,24,51,Information,51829,1459,4629891,19258579,89330.12406181867,13199.848526387937
2017,24,52,Finance and Insurance,121744,4131,11059511,82112819,90842.3495203049,19877.22561123215
2017,24,53,Real Estate,53350,4724,2906927,18642926,54487.85379568885,3946.4280270956815
2017,24,54,Professional Services,290724,18546,24340766,55377796,83724.65293543017,2985.9698048096625
2017,24,56,Administrative Services,218546,7212,8756745,18442248,40068.20074492326,2557.161397670549
2017,24,61,Educational Services,81696,1994,4010681,4298080,49092.746278887586,2155.5065195586762
2017,24,62,Health Care,369897,12401,18105558,46036768,48947.56648472413,3712.3431981291833
2017,24,71,Arts and Recreation,42599,1975,1610954,5673768,37816.70931242518,2872.793924050633
2017,24,72,Food Services,235578,9242,4590513,16649461,19486.170185670988,1801.4997835966242
2017,24,81,Other Services,58722,7347,2196668,5780486,37407.922073498856,786.7818157070914
2017,25,11,Agriculture,1203,371,43359,258716,36042.39401496259,697.3477088948787
2017,25,21,Mining,1041,53,73591,278903,70692.6032660903,5262.320754716981
2017,25,22,Utilities,13284,90,1302475,11631959,98048.40409515206,129243.98888888888
2017,25,23,Construction,156015,19372,10366305,49161697,66444.28420344197,2537.77085484204
2017,25,31-33,Manufacturing,228589,6191,15711634,79958289,68733.11489179269,12915.246163786142
2017,25,42,Wholesale Trade,155847,6452,13108864,208826492,84113.67559208711,32366.16429014259
2017,25,44-45,Retail Trade,366102,15987,10999070,107556336,30043.730982076035,6727.737286545318
2017,25,48-49,Transportation,90682,3562,4276645,13512382,47160.90293553296,3793.4817518248174
2017,25,51,Information,132677,2273,16047414,53184866,120950.98622971578,23398.53321601408
2017,25,52,Finance and Insurance,203956,5225,26812414,156014260,131461.7564572751,29859.18851674641
2017,25,53,Real Estate,54540,5676,3473313,22693401,63683.77337733773,3998.1326638477803
2017,25,54,Professional Services,310234,20844,32466052,78510049,104650.20597355545,3766.5538764152752
2017,25,55,Management,104003,841,12672256,3088110,121845.10062209744,3671.9500594530323
2017,25,56,Administrative Services,209399,9887,9283007,22240554,44331.66825056471,2249.474461413978
2017,25,61,Educational Services,219370,2955,9861778,11267552,44954.99840452204,3813.0463620981386
2017,25,62,Health Care,633020,12800,31102968,70055473,49134.25800132697,5473.083828125
2017,25,71,Arts and Recreation,62855,3184,2294995,6984047,36512.528836210324,2193.4820979899496
2017,25,72,Food Services,319361,14047,7047284,23186070,22066.827195556125,1650.6065352032463
2017,25,81,Other Services,73634,10733,2419701,7412923,32861.191840725754,690.6664492686108
2017,26,11,Agriculture,5766,676,171639,663061,29767.429760665975,980.8594674556213
2017,26,21,Mining,4612,293,295785,1995178,64133.781439722465,6809.481228668942
2017,26,22,Utilities,24461,116,2581847,22585449,105549.52781979478,194702.14655172414
2017,26,23,Construction,162229,19163,9353207,46524232,57654.34663346258,2427.8156864791526
2017,26,31-33,Manufacturing,584633,11381,33349226,259369690,57043.00988825468,22789.710043054212
2017,26,42,Wholesale Trade,205562,9019,12501122,301787126,60814.36257674084,33461.26244594745
2017,26,44-45,Retail Trade,465206,22285,12474941,143899616,26815.95035317687,6457.241014135068
2017,26,48-49,Transportation,114415,5593,5715133,24300835,49950.906786697546,4344.8659038083315
2017,26,51,Information,67280,2123,5179231,23191757,76980.24673008324,10924.049458313708
2017,26,52,Finance and Insurance,165588,6854,12201836,105349650,73687.92424571828,15370.535453749635
2017,26,53,Real Estate,52897,6181,2131228,16620272,40290.14877970395,2688.929299466106
2017,26,54,Professional Services,275087,20007,19691610,42457042,71583.20822139905,2122.109361723397
2017,26,55,Management,119932,1148,11610491,5808388,96808.9500717073,5059.571428571428
2017,26,56,Administrative Services,352647,10319,11113774,23555376,31515.294331158355,2282.718868107375
2017,26,61,Educational Services,70441,2078,2080384,3964940,29533.709061484078,1908.055822906641
2017,26,62,Health Care,588975,19467,26794897,67355827,45494.116049068296,3460.000359582884
2017,26,71,Arts and Recreation,50223,3257,1734542,4918934,34536.80584592716,1510.265274792754
2017,26,72,Food Services,427076,15382,6407317,21597915,15002.755949760698,1404.1031725393316
2017,26,81,Other Services,89222,12233,2605572,8268925,29203.245836228733,675.9523420256683
2017,27,11,Agriculture,2943,732,115098,534529,39109.07237512742,730.2308743169399
2017,27,21,Mining,6180,138,465215,3351134,75277.50809061488,24283.579710144928
2017,27,22,Utilities,14019,158,1373792,10918629,97995.00677651758,69105.24683544303
2017,27,23,Construction,139948,16688,8709080,44237496,62230.82859347758,2650.856663470757
2017,27,31-33,Manufacturing,317120,6587,18394822,121325568,58005.87159434914,18418.941551540913
2017,27,42,Wholesale Trade,140507,6463,10789623,197057682,76790.6438825112,30490.12563824849
2017,27,44-45,Retail Trade,301064,11663,8321876,107221446,27641.55129806287,9193.298979679328
2017,27,48-49,Transportation,85844,4296,3896006,17648344,45384.72112203532,4108.087523277467
2017,27,51,Information,67570,1650,5094050,21044815,75389.22598786444,12754.433333333332
2017,27,52,Finance and Insurance,176215,6124,16660796,144241087,94548.1145191953,23553.41067929458
2017,27,53,Real Estate,39897,5802,1926278,10226498,48281.27428127428,1762.5815236125475
2017,27,54,Professional Services,196254,16260,15506457,36563997,79012.18319117062,2248.7083025830257
2017,27,55,Management,130745,856,13222709,2728126,101133.57298558262,3187.0630841121497
2017,27,56,Administrative Services,177489,6841,7005944,15241593,39472.55322865079,2227.9773424937875
2017,27,61,Educational Services,71517,1811,2180257,4741734,30485.856509641064,2618.2959690778575
2017,27,62,Health Care,462027,10273,19862252,47088705,42989.375079811354,4583.734546870437
2017,27,71,Arts and Recreation,46209,2773,1488382,3859757,32209.785972429614,1391.9065993508834
2017,27,72,Food Services,237878,8602,3978420,12909096,16724.62354652385,1500.708672401767
2017,27,81,Other Services,56322,7733,1796088,5653632,31889.634601043996,731.1046165783008
2017,28,11,Agriculture,5373,800,214474,1329338,39916.992369253676,1661.6725
2017,28,21,Mining,4038,264,260440,1741079,64497.275879148096,6594.996212121212
2017,28,22,Utilities,9434,356,781997,6754840,82891.35043459827,18974.26966292135
2017,28,23,Construction,49558,3797,2254100,9792265,45484.07926066427,2578.9478535686067
2017,28,31-33,Manufacturing,142159,1959,6953716,61720406,48915.05989772016,31506.077590607452
2017,28,42,Wholesale Trade,45519,2216,2307421,39385000,50691.38162086162,17773.014440433213
2017,28,44-45,Retail Trade,141254,7223,3319855,36465577,23502.7326659776,5048.536203793437
2017,28,48-49,Transportation,40922,1773,1813432,6220388,44314.354137138944,3508.3970671178795
2017,28,51,Information,13813,421,649164,4123989,46996.59740823862,9795.698337292162
2017,28,52,Finance and Insurance,30944,2180,1771762,10779606,57257.04498448811,4944.7733944954125
2017,28,53,Real Estate,9629,1934,335560,2081988,34848.89396614394,1076.5191313340229
2017,28,54,Professional Services,32751,4280,1612516,4777808,49235.62639308724,1116.3102803738318
2017,28,55,Management,9305,269,615961,1166573,66196.77592692101,4336.7026022304835
2017,28,56,Administrative Services,52355,1930,1355880,2973714,25897.813007353645,1540.7844559585492
2017,28,61,Educational Services,16981,514,403820,584841,23780.696072080562,1137.8229571984436
2017,28,62,Health Care,129911,4820,5319239,14263054,40945.25482830553,2959.139834024896
2017,28,71,Arts and Recreation,8896,654,160663,580427,18060.13938848921,887.5030581039755
2017,28,72,Food Services,135920,4061,2124833,8041916,15632.96792230724,1980.2797340556513
2017,28,81,Other Services,15124,2378,458926,1522963,30344.22110552764,640.4386038687973
2017,29,11,Agriculture,2257,396,66561,265637,29490.91714665485,670.8005050505051
2017,29,21,Mining,4330,158,270573,1454462,62487.99076212471,9205.45569620253
2017,29,22,Utilities,14845,117,1492002,10820007,100505.35533849781,92478.69230769231
2017,29,23,Construction,129869,13289,7326526,35128960,56414.74100824677,2643.461509519151
2017,29,31-33,Manufacturing,258439,5330,14058766,121239488,54398.778822081804,22746.620637898686
2017,29,42,Wholesale Trade,125154,6271,7067546,147709227,56470.79597935344,23554.3337585712
2017,29,44-45,Retail Trade,318515,12344,8464687,103072090,26575.47368255812,8349.974886584576
2017,29,48-49,Transportation,95153,4319,4156071,16714336,43677.77158891469,3869.9550821949524
2017,29,51,Information,59236,1366,4020474,20098076,67872.13856438652,14713.086383601756
2017,29,52,Finance and Insurance,146891,5620,10726309,97695917,73022.23417363895,17383.61512455516
2017,29,53,Real Estate,36396,5284,1565440,8831772,43011.319925266514,1671.4178652535957
2017,29,54,Professional Services,160862,12633,11889915,30561127,73913.75837674529,2419.1503997466953
2017,29,55,Management,100325,861,8533130,3205570,85054.87166708198,3723.0778164924504
2017,29,56,Administrative Services,174639,6689,5825972,13540875,33360.085662423626,2024.349678576768
2017,29,61,Educational Services,72135,1494,3030134,2359945,42006.43238372496,1579.6151271753681
2017,29,62,Health Care,395622,22204,17021995,43444489,43025.90604162559,1956.6064222662583
2017,29,71,Arts and Recreation,42177,2105,1771867,4434330,42010.26625886146,2106.5700712589073
2017,29,72,Food Services,278629,9044,4471973,15503165,16049.919426908182,1714.1933878814684
2017,29,81,Other Services,55214,7571,1761964,5446020,31911.544173579165,719.3263769647339
2017,30,11,Agriculture,1300,469,59895,315780,46073.07692307692,673.3049040511727
2017,30,21,Mining,5937,328,491962,3212977,82863.73589354893,9795.661585365853
2017,30,22,Utilities,2782,93,240374,2570633,86403.30697340044,27641.21505376344
2017,30,23,Construction,28409,5485,1359409,7086130,47851.34992431976,1291.9106654512307
2017,30,31-33,Manufacturing,17446,1321,914667,9642053,52428.46497764531,7299.056018168055
2017,30,42,Wholesale Trade,14035,1237,711091,16347635,50665.55040969006,13215.549717057396
2017,30,44-45,Retail Trade,58352,3572,1579548,16861169,27069.303537153824,4720.372060470325
2017,30,48-49,Transportation,12567,1275,538776,2216325,42872.28455478635,1738.2941176470588
2017,30,51,Information,8900,424,455296,2490801,51156.85393258427,5874.530660377359
2017,30,52,Finance and Insurance,17152,1269,1052685,4690929,61373.892257462685,3696.5555555555557
2017,30,53,Real Estate,5424,1827,189960,1024913,35022.12389380531,560.9813902572523
2017,30,54,Professional Services,15245,3577,778646,2204783,51075.500163988196,616.3776908023483
2017,30,55,Management,2547,113,193696,30278,76048.68472712996,267.94690265486724
2017,30,56,Administrative Services,28601,1720,781807,1347747,27334.953323310372,783.5738372093023
